risk_score,risk_tier,action,actual_fraud
0.0024573734977610204,LOW,APPROVE,0
0.004677083946423037,LOW,APPROVE,0
0.005299334895544715,LOW,APPROVE,0
0.003920673492929656,LOW,APPROVE,0
0.006177348843968451,LOW,APPROVE,0
0.011108835817623756,LOW,APPROVE,0
0.023740773614527682,LOW,APPROVE,0
0.02122007664122254,LOW,APPROVE,0
0.019377814672698994,LOW,APPROVE,0
0.009483189320470233,LOW,APPROVE,0
0.00716100247489744,LOW,APPROVE,0
0.013516783772616553,LOW,APPROVE,0
0.016166710336344262,LOW,APPROVE,0
0.026499723290985523,LOW,APPROVE,0
0.0031467680585280204,LOW,APPROVE,0
0.0022050234233013167,LOW,APPROVE,0
0.003247846569684348,LOW,APPROVE,0
0.00689552279171353,LOW,APPROVE,0
0.007851236287911434,LOW,APPROVE,0
0.09464361480409277,LOW,APPROVE,0
0.0022462016131168795,LOW,APPROVE,0
0.0017844692797152255,LOW,APPROVE,0
0.0015705440483193265,LOW,APPROVE,0
0.011135935403180499,LOW,APPROVE,0
0.02783446500721217,LOW,APPROVE,0
0.001035258994273792,LOW,APPROVE,0
0.004490292922049051,LOW,APPROVE,0
0.011729696109016361,LOW,APPROVE,0
0.004684786003273842,LOW,APPROVE,0
0.0016613660132359024,LOW,APPROVE,0
0.008449862534923264,LOW,APPROVE,0
0.01072677007185136,LOW,APPROVE,0
0.006188211502321442,LOW,APPROVE,0
0.0021261881197951527,LOW,APPROVE,0
0.008129019747709743,LOW,APPROVE,0
0.004287176688367917,LOW,APPROVE,0
0.006219621764896427,LOW,APPROVE,0
0.06083642032179284,LOW,APPROVE,0
0.0033911819699540377,LOW,APPROVE,0
0.022246728032759712,LOW,APPROVE,0
0.002664543797601462,LOW,APPROVE,0
0.001326539717069761,LOW,APPROVE,0
0.004532091181335621,LOW,APPROVE,0
0.0016933547885686127,LOW,APPROVE,0
0.001976534392311276,LOW,APPROVE,0
0.10415293648747517,MEDIUM,REVIEW,0
0.035835148394261454,LOW,APPROVE,0
0.000690478760130656,LOW,APPROVE,0
0.03354842872902762,LOW,APPROVE,0
0.0236509729795186,LOW,APPROVE,0
0.01053010845912869,LOW,APPROVE,0
0.02862768286353256,LOW,APPROVE,0
0.0145012988941386,LOW,APPROVE,0
0.0140357428307818,LOW,APPROVE,0
0.001367469875487418,LOW,APPROVE,0
0.003864812923553252,LOW,APPROVE,0
0.0016061072228908883,LOW,APPROVE,0
0.030274156572865966,LOW,APPROVE,0
0.014009019419416988,LOW,APPROVE,0
0.0033466193276725986,LOW,APPROVE,0
0.003064569684719035,LOW,APPROVE,0
0.008703033360913284,LOW,APPROVE,0
0.02542646009778996,LOW,APPROVE,0
0.007255279584538982,LOW,APPROVE,0
0.0038537143680814267,LOW,APPROVE,0
0.001775811537528508,LOW,APPROVE,0
0.002011665034331544,LOW,APPROVE,0
0.017235590150985726,LOW,APPROVE,0
0.0015571022075287783,LOW,APPROVE,0
0.0006612534308832926,LOW,APPROVE,0
0.001177665971851239,LOW,APPROVE,0
0.006714887673525255,LOW,APPROVE,0
0.002577105052095554,LOW,APPROVE,0
0.010347913408088669,LOW,APPROVE,0
0.003609715316580408,LOW,APPROVE,0
0.03748112393824038,LOW,APPROVE,0
0.0016562652874206215,LOW,APPROVE,0
0.10537249241795617,MEDIUM,REVIEW,0
0.0006181970074219095,LOW,APPROVE,0
0.00757090252894276,LOW,APPROVE,0
0.0002705680747179325,LOW,APPROVE,0
0.0037668897911898734,LOW,APPROVE,0
0.005015987950196439,LOW,APPROVE,0
0.002852045609696386,LOW,APPROVE,0
0.06911667678845029,LOW,APPROVE,0
0.013015031766847257,LOW,APPROVE,0
0.0025753977758998545,LOW,APPROVE,0
0.0022670708251007502,LOW,APPROVE,0
0.011744047881983084,LOW,APPROVE,0
0.0014463171976678748,LOW,APPROVE,0
0.08065618344879841,LOW,APPROVE,0
0.005149184288007135,LOW,APPROVE,0
0.02843471731205392,LOW,APPROVE,0
0.016829309531927662,LOW,APPROVE,0
0.006471309652086489,LOW,APPROVE,0
0.05102773450654181,LOW,APPROVE,0
0.001072560981582711,LOW,APPROVE,0
0.004992951082328973,LOW,APPROVE,0
0.03628612726571278,LOW,APPROVE,0
0.010347913408088669,LOW,APPROVE,0
0.001367469875487418,LOW,APPROVE,0
0.016571348388776955,LOW,APPROVE,0
0.009510604094364961,LOW,APPROVE,0
0.029543172207903923,LOW,APPROVE,0
0.007824153940614177,LOW,APPROVE,0
0.0046873092199585294,LOW,APPROVE,0
0.0020379140027465487,LOW,APPROVE,0
0.0429990880377899,LOW,APPROVE,0
0.038568941774735674,LOW,APPROVE,0
0.00962159700076289,LOW,APPROVE,0
0.0008288154359013361,LOW,APPROVE,0
0.0024342702081865076,LOW,APPROVE,0
0.03467404171466974,LOW,APPROVE,0
0.007267091949967714,LOW,APPROVE,0
0.008263460528332848,LOW,APPROVE,0
0.026195328063204355,LOW,APPROVE,0
0.005332153697304312,LOW,APPROVE,0
0.031284046664978485,LOW,APPROVE,0
0.013824490184534124,LOW,APPROVE,0
0.009901976304718202,LOW,APPROVE,0
0.007347999111979127,LOW,APPROVE,0
0.013801064627204067,LOW,APPROVE,0
0.004034078965365709,LOW,APPROVE,0
0.003081703063051773,LOW,APPROVE,0
0.0017603503950271244,LOW,APPROVE,0
0.016644951505433343,LOW,APPROVE,0
0.00775871024851336,LOW,APPROVE,0
0.03575971944122123,LOW,APPROVE,0
0.002261718540646488,LOW,APPROVE,0
0.004885209257130587,LOW,APPROVE,0
0.029516176719552582,LOW,APPROVE,0
0.0060835068856925556,LOW,APPROVE,0
0.016543003202453437,LOW,APPROVE,0
0.00276230758946813,LOW,APPROVE,0
0.007675009888706198,LOW,APPROVE,0
0.0012575926042812835,LOW,APPROVE,0
0.01814393825628692,LOW,APPROVE,0
0.007464719402365795,LOW,APPROVE,0
0.002287691285718069,LOW,APPROVE,0
0.003112178638452526,LOW,APPROVE,0
0.008199186074847377,LOW,APPROVE,0
0.0019925148652514746,LOW,APPROVE,0
0.005410650256815556,LOW,APPROVE,0
0.028975396280564603,LOW,APPROVE,0
0.01009900499571571,LOW,APPROVE,0
0.004436317046066035,LOW,APPROVE,0
0.005994806931389121,LOW,APPROVE,0
0.0024448281509108606,LOW,APPROVE,0
0.008940412384714427,LOW,APPROVE,0
0.0014140054875796172,LOW,APPROVE,0
0.008427621178644826,LOW,APPROVE,0
0.0014140054875796172,LOW,APPROVE,0
0.006953056173498236,LOW,APPROVE,0
0.024671553774570688,LOW,APPROVE,0
0.0010031883387236556,LOW,APPROVE,0
0.006114239085004251,LOW,APPROVE,0
0.023934481923240696,LOW,APPROVE,0
0.03072484589535526,LOW,APPROVE,0
0.023361050972097043,LOW,APPROVE,0
0.006953056173498236,LOW,APPROVE,0
0.016275188477037645,LOW,APPROVE,0
0.0016132068462320112,LOW,APPROVE,0
0.006006136493360351,LOW,APPROVE,0
0.016247595949407237,LOW,APPROVE,0
0.005247647850676429,LOW,APPROVE,0
0.006898911176064686,LOW,APPROVE,0
0.028975396280564603,LOW,APPROVE,0
0.05234453058578346,LOW,APPROVE,0
0.00394349844540243,LOW,APPROVE,0
0.014471037583965228,LOW,APPROVE,0
0.0044399930245316846,LOW,APPROVE,0
0.002572871398537256,LOW,APPROVE,0
0.01600569424668213,LOW,APPROVE,0
0.0034565386788290896,LOW,APPROVE,0
0.006368325648545015,LOW,APPROVE,0
0.0083678283626167,LOW,APPROVE,0
0.0016459650622668537,LOW,APPROVE,0
0.0049025615593143515,LOW,APPROVE,0
0.02749303075631124,LOW,APPROVE,0
0.021465393137383715,LOW,APPROVE,0
0.0068960145190519575,LOW,APPROVE,0
0.004730201824614471,LOW,APPROVE,0
0.03508090847329261,LOW,APPROVE,0
0.02049731523157239,LOW,APPROVE,0
0.006953056173498236,LOW,APPROVE,0
0.08424685167491446,LOW,APPROVE,0
0.006133155016455228,LOW,APPROVE,0
0.013681959659124122,LOW,APPROVE,0
0.0013660825634520168,LOW,APPROVE,0
0.00856003283696782,LOW,APPROVE,0
0.014967381821686736,LOW,APPROVE,0
0.004923848784739556,LOW,APPROVE,0
0.008626160648582864,LOW,APPROVE,0
0.022265583817755293,LOW,APPROVE,0
0.015254495646519133,LOW,APPROVE,0
0.004484282041397108,LOW,APPROVE,0
0.027818366357728812,LOW,APPROVE,0
0.002949957499638015,LOW,APPROVE,0
0.003138295005885345,LOW,APPROVE,0
0.02302358282403109,LOW,APPROVE,0
0.005194078128443727,LOW,APPROVE,0
0.008685076676569415,LOW,APPROVE,0
0.0011972141520752253,LOW,APPROVE,0
0.007991439210485495,LOW,APPROVE,0
0.001825805128220608,LOW,APPROVE,0
0.05543179008385772,LOW,APPROVE,0
0.009610679431857961,LOW,APPROVE,0
0.00269583533525493,LOW,APPROVE,0
0.0014931513043369715,LOW,APPROVE,0
0.054978666087324615,LOW,APPROVE,0
0.2632975037776724,MEDIUM,REVIEW,0
0.02085091300587231,LOW,APPROVE,0
0.0011395576924201466,LOW,APPROVE,0
0.00269583533525493,LOW,APPROVE,0
0.013317914888230843,LOW,APPROVE,0
0.01769973168558725,LOW,APPROVE,0
0.0015680449569771382,LOW,APPROVE,0
0.0031768418854166733,LOW,APPROVE,0
0.0706145702214744,LOW,APPROVE,0
0.008422034050469655,LOW,APPROVE,0
0.004114922477038879,LOW,APPROVE,0
0.010905139802313358,LOW,APPROVE,0
0.00856003283696782,LOW,APPROVE,0
0.017537043176899792,LOW,APPROVE,0
0.0031678765885160905,LOW,APPROVE,0
0.007675009888706198,LOW,APPROVE,0
0.000918304007242207,LOW,APPROVE,0
0.007560823989198512,LOW,APPROVE,0
0.006515518059448329,LOW,APPROVE,0
0.0035232717459728878,LOW,APPROVE,0
0.00390970385374303,LOW,APPROVE,0
0.018502284678989473,LOW,APPROVE,0
0.01920220119632375,LOW,APPROVE,0
0.03620001767132894,LOW,APPROVE,0
0.014914048861410291,LOW,APPROVE,0
0.009001774541419177,LOW,APPROVE,0
0.008912978366214892,LOW,APPROVE,0
0.013107072634353565,LOW,APPROVE,0
0.0009649548982905453,LOW,APPROVE,0
0.0026912012296892544,LOW,APPROVE,0
0.0022439906082867235,LOW,APPROVE,0
0.006203157924207688,LOW,APPROVE,0
0.004020019088823791,LOW,APPROVE,0
0.01920220119632375,LOW,APPROVE,0
0.009665500210722064,LOW,APPROVE,0
0.013411869397116546,LOW,APPROVE,0
0.032793270640465964,LOW,APPROVE,1
0.0019419230703700372,LOW,APPROVE,0
0.021174140884721394,LOW,APPROVE,0
0.0029721747778496664,LOW,APPROVE,0
0.02096369866072092,LOW,APPROVE,0
0.0155754246712667,LOW,APPROVE,0
0.0032451717111401115,LOW,APPROVE,0
0.009927955815024373,LOW,APPROVE,0
0.0009374141092845812,LOW,APPROVE,0
0.008446258381652224,LOW,APPROVE,0
0.011607767678963703,LOW,APPROVE,0
0.014044483441177006,LOW,APPROVE,0
0.020176501551247936,LOW,APPROVE,0
0.0013581914234885805,LOW,APPROVE,0
0.0076596975057517495,LOW,APPROVE,0
0.010495510575743066,LOW,APPROVE,0
0.0025343423156086405,LOW,APPROVE,0
0.004559437027095888,LOW,APPROVE,0
0.003249645875627997,LOW,APPROVE,0
0.032217670952120005,LOW,APPROVE,0
0.026573542488878436,LOW,APPROVE,0
0.004557236664191381,LOW,APPROVE,0
0.002527931510761402,LOW,APPROVE,0
0.0023960379460870465,LOW,APPROVE,0
0.016009383259900662,LOW,APPROVE,0
0.014807646494456334,LOW,APPROVE,0
0.0017916770670090057,LOW,APPROVE,0
0.009601484349042818,LOW,APPROVE,0
0.010216114389666742,LOW,APPROVE,0
0.8005651322167948,HIGH,BLOCK,1
0.012179978759040878,LOW,APPROVE,0
0.00433883191718338,LOW,APPROVE,0
0.021459779098316662,LOW,APPROVE,0
0.006590355055618403,LOW,APPROVE,0
0.0053826117328598586,LOW,APPROVE,0
0.007523565483761708,LOW,APPROVE,0
0.12098938602267474,MEDIUM,REVIEW,0
0.1040701423680842,MEDIUM,REVIEW,0
0.006114923877265566,LOW,APPROVE,0
0.02428694320064455,LOW,APPROVE,0
0.07055909976456042,LOW,APPROVE,0
0.09390935937727682,LOW,APPROVE,0
0.0015308490848725635,LOW,APPROVE,0
0.0047294698850733055,LOW,APPROVE,0
0.011895881785842152,LOW,APPROVE,0
0.004923653604331395,LOW,APPROVE,0
0.0023269752300196763,LOW,APPROVE,0
0.012916680180042899,LOW,APPROVE,0
0.0034847151001155207,LOW,APPROVE,0
0.013672181804958095,LOW,APPROVE,0
0.0007930337183569425,LOW,APPROVE,0
0.009103419384312816,LOW,APPROVE,0
0.006802920368596004,LOW,APPROVE,0
0.003351495698538414,LOW,APPROVE,0
0.0017744521683795036,LOW,APPROVE,0
0.04130287840631635,LOW,APPROVE,0
0.005477746001434982,LOW,APPROVE,0
0.0018936416804928157,LOW,APPROVE,0
0.05040193276373001,LOW,APPROVE,0
0.012513542965736157,LOW,APPROVE,0
0.005190663833416588,LOW,APPROVE,0
0.004947179289284874,LOW,APPROVE,0
0.03813570468888482,LOW,APPROVE,0
0.0012126888633644203,LOW,APPROVE,0
0.0014572838894274468,LOW,APPROVE,0
0.036830016194674575,LOW,APPROVE,0
0.0022010641402133604,LOW,APPROVE,0
0.01771286069195628,LOW,APPROVE,0
0.006267081228560282,LOW,APPROVE,0
0.05811624631469881,LOW,APPROVE,0
0.005943609408778449,LOW,APPROVE,0
0.015296629370145273,LOW,APPROVE,0
0.0017590224271484887,LOW,APPROVE,0
0.0016212039591823508,LOW,APPROVE,0
0.004071818124028241,LOW,APPROVE,0
0.0026410542498920414,LOW,APPROVE,0
0.0012321114656474756,LOW,APPROVE,0
0.012512380180290545,LOW,APPROVE,0
0.004747092094309612,LOW,APPROVE,0
0.0009019697416422406,LOW,APPROVE,0
0.00943971202827575,LOW,APPROVE,0
0.00577978944790465,LOW,APPROVE,0
0.006255697070077145,LOW,APPROVE,0
0.011749585168148748,LOW,APPROVE,0
0.004037602317644329,LOW,APPROVE,0
0.0033965560390962664,LOW,APPROVE,0
0.002169486405420084,LOW,APPROVE,0
0.009947861331362962,LOW,APPROVE,0
0.0014240971559982274,LOW,APPROVE,0
0.01456022250591519,LOW,APPROVE,0
0.01062390927644707,LOW,APPROVE,0
0.005692550232022954,LOW,APPROVE,0
0.00546340359238997,LOW,APPROVE,0
0.001649934612524022,LOW,APPROVE,0
0.004824754186386995,LOW,APPROVE,0
0.00398145127531386,LOW,APPROVE,0
0.008467522525743806,LOW,APPROVE,0
0.0031081084575271135,LOW,APPROVE,0
0.0017192633861567819,LOW,APPROVE,0
0.004814941296691052,LOW,APPROVE,0
0.008929177404747439,LOW,APPROVE,0
0.008467522525743806,LOW,APPROVE,0
0.010095210897123015,LOW,APPROVE,0
0.0029675689205272172,LOW,APPROVE,0
0.019779178737554477,LOW,APPROVE,0
0.023884304450470396,LOW,APPROVE,0
0.007893415731269155,LOW,APPROVE,0
0.002871353332281677,LOW,APPROVE,0
0.0028970353536057,LOW,APPROVE,0
0.00495758638168351,LOW,APPROVE,0
0.01151051736966357,LOW,APPROVE,0
0.0031050299565135112,LOW,APPROVE,0
0.03219207842194827,LOW,APPROVE,0
0.0030271091510410656,LOW,APPROVE,0
0.024121951726604498,LOW,APPROVE,0
0.12385466668783265,MEDIUM,REVIEW,0
0.00512877173303352,LOW,APPROVE,0
0.0014535771818411144,LOW,APPROVE,0
0.00641477426202717,LOW,APPROVE,0
0.003010152582106307,LOW,APPROVE,0
0.028007564241523432,LOW,APPROVE,0
0.01250023094368774,LOW,APPROVE,0
0.03531688802056349,LOW,APPROVE,0
0.0012233180526200636,LOW,APPROVE,0
0.007640673844861386,LOW,APPROVE,0
0.004326513135540807,LOW,APPROVE,0
0.0025124492881326184,LOW,APPROVE,0
0.0015741251106051969,LOW,APPROVE,0
0.0905817582231625,LOW,APPROVE,0
0.04846740515126366,LOW,APPROVE,0
0.024681866196984387,LOW,APPROVE,0
0.012974510442154167,LOW,APPROVE,0
0.007824258000413326,LOW,APPROVE,0
0.0061061288579721245,LOW,APPROVE,0
0.1746847804160836,MEDIUM,REVIEW,0
0.015409355614572394,LOW,APPROVE,0
0.002712844732862404,LOW,APPROVE,0
0.011823107506513353,LOW,APPROVE,0
0.006008331929527961,LOW,APPROVE,0
0.008688868447535624,LOW,APPROVE,0
0.017867244298862415,LOW,APPROVE,0
0.022142745888316637,LOW,APPROVE,0
0.013443480420619288,LOW,APPROVE,0
0.007030906128815592,LOW,APPROVE,0
0.00997216728962139,LOW,APPROVE,0
0.022497746847439264,LOW,APPROVE,0
0.00809778250681026,LOW,APPROVE,0
0.07077890637561074,LOW,APPROVE,0
0.0045281456798609045,LOW,APPROVE,0
0.006069655515676923,LOW,APPROVE,0
0.0015749867445196098,LOW,APPROVE,0
0.006240803342988303,LOW,APPROVE,0
0.008994736415491263,LOW,APPROVE,0
0.03869644577010743,LOW,APPROVE,0
0.0036708466001144323,LOW,APPROVE,0
0.04088543135047501,LOW,APPROVE,0
0.0034115606416391074,LOW,APPROVE,0
0.0020780294485901463,LOW,APPROVE,0
0.5318146301162021,HIGH,BLOCK,1
0.0003172842463117764,LOW,APPROVE,0
0.010095210897123015,LOW,APPROVE,0
0.0034143887970028105,LOW,APPROVE,0
0.05584544748783895,LOW,APPROVE,0
0.004604770028399714,LOW,APPROVE,0
0.06253341533613764,LOW,APPROVE,0
0.0035346398235361603,LOW,APPROVE,0
0.008319947714281267,LOW,APPROVE,0
0.05811624631469881,LOW,APPROVE,0
0.006794740419492326,LOW,APPROVE,0
0.0022479440613071134,LOW,APPROVE,0
0.0018603186407129897,LOW,APPROVE,0
0.00894500949745825,LOW,APPROVE,0
0.0037930998312951767,LOW,APPROVE,0
0.007646052427168642,LOW,APPROVE,0
0.007750176704462139,LOW,APPROVE,0
0.005803411210536305,LOW,APPROVE,0
0.016673298928442225,LOW,APPROVE,0
0.0031858844308939494,LOW,APPROVE,0
0.0017388377098698537,LOW,APPROVE,0
0.5318146301162021,HIGH,BLOCK,1
0.014240091903228084,LOW,APPROVE,0
0.0022479440613071134,LOW,APPROVE,0
0.0019880208549213755,LOW,APPROVE,0
0.02382165553279884,LOW,APPROVE,0
0.009160313071952635,LOW,APPROVE,0
0.019797214670751694,LOW,APPROVE,0
0.0018949612162652955,LOW,APPROVE,0
0.002780822894704116,LOW,APPROVE,0
0.031973696360180215,LOW,APPROVE,0
0.007005561496605885,LOW,APPROVE,0
0.004350643689395277,LOW,APPROVE,0
0.0032067387056151377,LOW,APPROVE,0
0.004424600325395466,LOW,APPROVE,0
0.006953756465867895,LOW,APPROVE,0
0.00440155137439128,LOW,APPROVE,0
0.016752985595010445,LOW,APPROVE,0
0.013945921128250353,LOW,APPROVE,0
0.011398906336579098,LOW,APPROVE,1
0.017352367026004147,LOW,APPROVE,0
0.02141876588036765,LOW,APPROVE,0
0.011962274292222122,LOW,APPROVE,0
0.01774677785072482,LOW,APPROVE,0
0.004305091448042115,LOW,APPROVE,0
0.0026144868735594935,LOW,APPROVE,0
0.0021450944934640263,LOW,APPROVE,0
0.006670754019555526,LOW,APPROVE,0
0.004771362051159969,LOW,APPROVE,0
0.004139985078651827,LOW,APPROVE,0
0.010759950927469697,LOW,APPROVE,0
0.005531609799152553,LOW,APPROVE,0
0.01598991345339432,LOW,APPROVE,0
0.0012991328140259104,LOW,APPROVE,0
0.010095210897123015,LOW,APPROVE,0
0.007908227520173103,LOW,APPROVE,0
0.0024210400396990376,LOW,APPROVE,0
0.07564960546034526,LOW,APPROVE,0
0.01745260845217939,LOW,APPROVE,0
0.020631310646315234,LOW,APPROVE,0
0.0028237642030529576,LOW,APPROVE,0
0.0022618659512300045,LOW,APPROVE,0
0.060811605494950835,LOW,APPROVE,0
0.005971074528500806,LOW,APPROVE,0
0.0026902993374757224,LOW,APPROVE,0
0.008607794447851064,LOW,APPROVE,0
0.2398805969819261,MEDIUM,REVIEW,1
0.0006383560170175827,LOW,APPROVE,0
0.007625281438184343,LOW,APPROVE,0
0.00867330081706934,LOW,APPROVE,0
0.07389473735726416,LOW,APPROVE,0
0.0013982552666192431,LOW,APPROVE,0
0.017339508018615054,LOW,APPROVE,0
0.002767626838957276,LOW,APPROVE,0
0.2398805969819261,MEDIUM,REVIEW,1
0.04938895452122995,LOW,APPROVE,0
0.002196852970005258,LOW,APPROVE,0
0.0008611462702076012,LOW,APPROVE,0
0.01344458596373261,LOW,APPROVE,0
0.003958396964995851,LOW,APPROVE,0
0.010827685254326173,LOW,APPROVE,0
0.010752372649091827,LOW,APPROVE,0
0.06758910206676536,LOW,APPROVE,0
0.009859184684877117,LOW,APPROVE,0
0.010436093177282427,LOW,APPROVE,0
0.01903535108549954,LOW,APPROVE,0
0.004292375358310449,LOW,APPROVE,0
0.006341783667596155,LOW,APPROVE,0
0.054960011917718946,LOW,APPROVE,0
0.01146581398608487,LOW,APPROVE,0
0.004193988819093431,LOW,APPROVE,0
0.008526286731628302,LOW,APPROVE,0
0.005239781278737622,LOW,APPROVE,0
0.0407515653982382,LOW,APPROVE,0
0.004572804541712757,LOW,APPROVE,0
0.02882563734499439,LOW,APPROVE,0
0.01422074938337318,LOW,APPROVE,0
0.004763717605779043,LOW,APPROVE,0
0.009978919746588218,LOW,APPROVE,0
0.005355211012314897,LOW,APPROVE,0
0.005566422298964099,LOW,APPROVE,0
0.0058536997591553865,LOW,APPROVE,0
0.02046759772238346,LOW,APPROVE,0
0.017568406428794862,LOW,APPROVE,0
0.00806977478985338,LOW,APPROVE,0
0.017015328622563358,LOW,APPROVE,0
0.007329783007899438,LOW,APPROVE,0
0.007828090526104836,LOW,APPROVE,0
0.0029201610447749686,LOW,APPROVE,0
0.017247191035504005,LOW,APPROVE,0
0.004655914886763239,LOW,APPROVE,0
0.008526286731628302,LOW,APPROVE,0
0.010071594596631228,LOW,APPROVE,0
0.005802963615025583,LOW,APPROVE,0
0.0034429136879345766,LOW,APPROVE,0
0.012419961986110676,LOW,APPROVE,0
0.012667717015084975,LOW,APPROVE,0
0.002205683855043285,LOW,APPROVE,0
0.005324062334284484,LOW,APPROVE,0
0.004751040024980644,LOW,APPROVE,0
0.011763749395353247,LOW,APPROVE,0
0.0019622478290085214,LOW,APPROVE,0
0.007649124002286422,LOW,APPROVE,0
0.07788196465680255,LOW,APPROVE,0
0.0004673241415962043,LOW,APPROVE,0
0.0877702884284676,LOW,APPROVE,0
0.023691085395837207,LOW,APPROVE,0
0.0011421482401721317,LOW,APPROVE,0
0.002476636643683955,LOW,APPROVE,0
0.0020203152900352484,LOW,APPROVE,0
0.001125057709102772,LOW,APPROVE,0
0.014118467872514829,LOW,APPROVE,0
0.017858115334170335,LOW,APPROVE,0
0.0682253462161845,LOW,APPROVE,0
0.013992696619171133,LOW,APPROVE,0
0.009591543034846335,LOW,APPROVE,0
0.0044746987752808855,LOW,APPROVE,0
0.013405295242443695,LOW,APPROVE,0
0.002566526879019465,LOW,APPROVE,0
0.015399841998631474,LOW,APPROVE,0
0.008653692214636672,LOW,APPROVE,0
0.007818598679867646,LOW,APPROVE,0
0.0020547132185882427,LOW,APPROVE,0
0.017858115334170335,LOW,APPROVE,0
0.00252388847213564,LOW,APPROVE,0
0.03588683706912448,LOW,APPROVE,0
0.016543031673697837,LOW,APPROVE,0
0.003943778436966438,LOW,APPROVE,0
0.011800800350551994,LOW,APPROVE,0
0.000912869676586224,LOW,APPROVE,0
0.002837141266571999,LOW,APPROVE,0
0.0033997793953811214,LOW,APPROVE,0
0.022569395488721628,LOW,APPROVE,0
0.003943778436966438,LOW,APPROVE,0
0.026868246475891595,LOW,APPROVE,0
0.010478889773049917,LOW,APPROVE,0
0.0011461376474194524,LOW,APPROVE,0
0.028879217477253465,LOW,APPROVE,0
0.0003970146610617843,LOW,APPROVE,0
0.004085791991789782,LOW,APPROVE,0
0.02424473071051975,LOW,APPROVE,0
0.015805242233334293,LOW,APPROVE,0
0.011736742632609752,LOW,APPROVE,0
0.04661069015033726,LOW,APPROVE,0
0.00814875600545404,LOW,APPROVE,0
0.01650517421744372,LOW,APPROVE,0
0.0026243559508270643,LOW,APPROVE,0
0.008241641645028122,LOW,APPROVE,0
0.009017853860530594,LOW,APPROVE,0
0.0016256185713903895,LOW,APPROVE,0
0.004893915131086491,LOW,APPROVE,0
0.002953166287891442,LOW,APPROVE,0
0.000336120987295059,LOW,APPROVE,0
0.03366676750924211,LOW,APPROVE,0
0.0072518574532651195,LOW,APPROVE,0
0.008007540333476093,LOW,APPROVE,0
0.0012882752195727493,LOW,APPROVE,0
0.019587970132892214,LOW,APPROVE,0
0.0389262919088577,LOW,APPROVE,0
0.0010494405623343254,LOW,APPROVE,0
0.0028459739785131662,LOW,APPROVE,0
0.0016465320759222175,LOW,APPROVE,0
0.023334466856798037,LOW,APPROVE,0
0.0031152826792938174,LOW,APPROVE,0
0.006701787166503607,LOW,APPROVE,0
0.004930954451833085,LOW,APPROVE,0
0.009315172765810942,LOW,APPROVE,0
0.011903713078056967,LOW,APPROVE,0
0.003864645476707651,LOW,APPROVE,0
0.0184350929231572,LOW,APPROVE,0
0.015813122927692862,LOW,APPROVE,0
0.023334466856798037,LOW,APPROVE,0
0.01015076393339331,LOW,APPROVE,0
0.052367705235282065,LOW,APPROVE,0
0.013818769376852733,LOW,APPROVE,0
0.0512789438181997,LOW,APPROVE,0
0.016623645773824032,LOW,APPROVE,0
0.007547836641410258,LOW,APPROVE,0
0.00997712849773369,LOW,APPROVE,0
0.0007709374252546259,LOW,APPROVE,0
0.023153973990683075,LOW,APPROVE,0
0.0008868249207164797,LOW,APPROVE,0
0.0675712445252997,LOW,APPROVE,1
0.026904275530237328,LOW,APPROVE,0
0.041134617880652674,LOW,APPROVE,0
0.013202711171364337,LOW,APPROVE,0
0.02578760489699466,LOW,APPROVE,0
0.0030007567078913465,LOW,APPROVE,0
0.0008868249207164797,LOW,APPROVE,0
0.006978862561184501,LOW,APPROVE,0
0.0029715341337223943,LOW,APPROVE,0
0.03736431872612843,LOW,APPROVE,0
0.000336120987295059,LOW,APPROVE,0
0.04172404734895375,LOW,APPROVE,1
0.010889715051014028,LOW,APPROVE,0
0.05021119020355053,LOW,APPROVE,0
0.004089077775162062,LOW,APPROVE,0
0.022885841523884537,LOW,APPROVE,0
0.0526895324740308,LOW,APPROVE,0
0.005058118724109026,LOW,APPROVE,0
0.0036207475842713133,LOW,APPROVE,0
0.003093110561678473,LOW,APPROVE,0
0.02354048543754718,LOW,APPROVE,0
0.0028352291019802813,LOW,APPROVE,0
0.011152285958817364,LOW,APPROVE,0
0.003087790187904929,LOW,APPROVE,0
0.09662248369851069,LOW,APPROVE,0
0.0027882155303053965,LOW,APPROVE,0
0.009655584168667262,LOW,APPROVE,0
0.005133534649198301,LOW,APPROVE,0
0.004446284690095843,LOW,APPROVE,0
0.0015758998897544767,LOW,APPROVE,0
0.030537446715884285,LOW,APPROVE,0
0.05106857464830583,LOW,APPROVE,0
0.011687884287286931,LOW,APPROVE,0
0.00544470813898508,LOW,APPROVE,0
0.004437209515976335,LOW,APPROVE,0
0.005898255691763175,LOW,APPROVE,0
0.008542424288760857,LOW,APPROVE,0
0.005502056865487646,LOW,APPROVE,0
0.009431690999597946,LOW,APPROVE,0
0.023334466856798037,LOW,APPROVE,0
0.005598910267005898,LOW,APPROVE,0
0.004960636301174859,LOW,APPROVE,0
0.016844786810800833,LOW,APPROVE,0
0.006631075340614175,LOW,APPROVE,0
0.010308730924367173,LOW,APPROVE,0
0.007056266700124265,LOW,APPROVE,0
0.021455572834168102,LOW,APPROVE,0
0.023694481875276167,LOW,APPROVE,0
0.002324408152010231,LOW,APPROVE,0
0.0023465939853479817,LOW,APPROVE,0
0.012033571280210334,LOW,APPROVE,0
